CustomerId,Profile,State,Has_Email,Latitude,Longitude
7534,Mature Money,NC,1,36.0656044,-80.439041
7535,,,0,,
7536,,,1,,
7537,Mature Money,MO,1,37.1772122,-93.2818235
7539,Mid Town Millennials,MO,1,40.1792336,-92.5879544
7542,Mature Money,FL,1,27.7771253,-82.4130364
7543,Mature Money,HI,1,20.7295326,-156.4504703
7546,,IA,1,43.2649257,-93.4289354
7547,,,1,,
7548,Envied Elite,TN,1,36.0267699,-86.8245836
7549,,,1,,
7550,Mature Money,GA,1,33.930145,-84.363969
7551,Envied Elite,FL,1,27.8647213,-82.3124386
7553,,FL,1,30.1689769,-85.7612174
7555,Envied Elite,FL,1,26.602609,-81.8832745
7556,Envied Elite,ND,1,46.8094919,-96.9177559
7557,Prosperous Parents,CO,0,39.4775829,-105.0697379
7558,Mature Money,WA,1,48.1332474,-122.7921461
7559,,VA,0,37.5728117,-77.5164542
7560,,CA,0,37.7932702,-122.4537259
7561,,,1,,
7562,,FL,1,25.6377631,-80.3343008
7563,,GA,1,34.0803059,-84.5877764
7564,Envied Elite,NC,1,35.0229076,-79.3259263
7565,Mid Town Millennials,CA,0,38.7120225,-121.255539
7566,Mature Money,MA,1,42.3417773,-71.0778536
7567,Mid Town Millennials,NH,1,43.1586356,-71.9282781
7568,,,1,,
7569,,,1,,
7570,Settled in the City,GA,1,30.826439,-83.966614
7573,Envied Elite,OH,1,40.2436028,-83.0303684
7575,,,1,,
7576,,,1,,
7577,Mid Town Millennials,NC,1,34.1996239,-77.8476492
7578,,FL,1,25.7578795,-80.1919744
7579,,PA,1,40.3937965,-79.6432414
7580,,AZ,1,34.3531178,-111.5229817
7581,,VA,1,36.9173981,-76.1277552
7582,,NY,1,42.9472298,-76.4323712
7583,,NY,1,42.9472298,-76.4323712
7584,Mid Town Millennials,TX,1,32.4737665,-97.0052698
7585,Settled in the City,TN,1,35.1722594,-85.5423504
7586,,WA,1,47.3463622,-122.0218369
7587,,,1,,
7588,Settled in the City,VA,1,39.049616,-77.3882007
7589,,,1,,
7590,,,0,,
7591,,,1,,
7592,,,1,,
7594,Settled in the City,ME,1,44.0493626,-70.3149622
7595,,CA,1,32.767029,-117.126982
7596,Mature Money,TX,0,29.7513806,-95.5268106
7598,Mid Town Millennials,FL,1,29.2872768,-81.0610409
7599,Mid Town Millennials,FL,1,28.1776019,-82.3230947
7600,Mature Money,NC,0,34.1622147,-77.877615
7601,Envied Elite,FL,1,30.2582807,-81.7106791
7602,,FL,1,26.935951,-82.265538
7603,Mid Town Millennials,MD,1,39.149951,-76.526415
7604,Mature Money,IN,1,39.8853879,-86.0558481
7605,,OR,1,43.9289641,-124.0153741
7606,Mature Money,UT,0,40.7124533,-111.8802173
7607,,ID,1,43.601707,-116.4305768
7608,,TX,1,30.372683,-97.746339
7609,Mature Money,MA,1,42.0939023,-70.693173
7610,,AR,1,36.3994405,-91.9307344
7611,Mature Money,VT,0,43.225369,-72.721306
7612,,FL,1,28.005776,-82.027761
7613,,CA,0,38.668585,-121.1481284
7614,Settled in the City,CA,1,32.7474546,-117.0056377
7615,,AZ,0,33.4729608,-111.7672884
7616,Mature Money,WA,0,47.7447307,-122.2853277
7617,Mid Town Millennials,NV,1,39.5970002,-119.7324918
7618,Settled in the City,UT,1,,
7619,,,1,,
7621,,FL,1,27.1496545,-82.3890423
7622,,GA,1,33.8225017,-84.3865221
7623,Prosperous Parents,FL,0,30.5278155,-86.4743602
7624,Other,VA,1,37.0450622,-76.3505007
7625,,FL,1,27.3938169,-82.5251065
7626,Mid Town Millennials,KS,0,38.9683927,-95.2297272
7627,Other,TX,1,26.2392466,-98.0978719
7628,,NV,1,35.9942351,-114.9826707
7629,Prosperous Parents,IL,1,41.5281483,-87.8755733
7630,Mature Money,MA,1,42.0434208,-70.883924
7631,Other,NY,1,42.7809229,-73.9693318
7632,Envied Elite,NJ,1,40.3146748,-74.6915921
7633,Prosperous Parents,MA,1,41.6726035,-71.0260268
7635,Envied Elite,MN,1,44.7173144,-93.4345928
7637,Other,PA,1,41.5049095,-80.4771472
7638,Envied Elite,FL,1,26.9680134,-80.1400235
7639,,,1,,
7640,,,1,,
7641,Mature Money,FL,1,28.7139451,-81.4359889
7642,,FL,1,28.4983244,-82.6507706
7643,,GA,1,34.1786667,-83.9199135
7644,Other,TX,1,26.2392466,-98.0978719
7645,,,1,,
7646,,,1,,
7647,,OR,0,45.1414449,-122.8468673
7648,,,0,,
7649,,AR,1,36.4835258,-94.278792
7650,,MN,1,44.1616325,-92.1763372
7651,,,0,,
7652,,,1,,
7653,,,1,,
7654,,,1,,
7655,,AZ,1,33.379523,-112.0318193
7656,Envied Elite,RI,1,41.8453309,-71.3908568
7657,,,1,,
7658,Mid Town Millennials,TX,1,,
7659,Mature Money,FL,1,30.415327,-86.224364
7660,Mature Money,TN,1,35.871771,-86.3842945
7661,,,1,,
7662,,CO,1,40.0367416,-105.2483255
7663,Envied Elite,IL,1,42.0945323,-87.7387302
7664,,,1,,
7665,Settled in the City,LA,1,30.3420143,-91.0068577
7666,Mid Town Millennials,IA,1,41.2441256,-95.7957128
7667,Mid Town Millennials,SC,1,34.9613434,-82.2372616
7668,Envied Elite,VA,0,38.9025241,-77.1115035
7669,,,1,,
7670,Mature Money,FL,1,24.7018255,-81.3488147
7671,,FL,1,30.800467,-86.5748103
7672,,,0,,
7673,,MT,0,48.0006677,-113.9709615
7674,,CO,1,39.4006984,-104.8881003
7675,,CO,1,38.5084518,-106.8178377
7676,Mature Money,LA,1,30.0190749,-90.1946766
7677,Mature Money,FL,0,28.009921,-81.972731
7678,Mature Money,MA,0,42.0657786,-71.3422393
7679,Settled in the City,GA,0,33.9267247,-84.1204447
7680,Mature Money,GA,1,34.1292352,-84.4504535
7681,Mid Town Millennials,MA,1,42.1497934,-72.7330602
7682,Mid Town Millennials,CO,1,38.7436913,-104.6404044
7684,Settled in the City,CO,1,38.4674895,-107.090229
7685,Mature Money,FL,1,28.4568602,-81.3591262
7686,Envied Elite,FL,1,26.602609,-81.8832745
7687,,,0,,
7688,Mature Money,FL,1,30.3279925,-87.3611042
7689,,FL,1,29.95254,-85.427036
7692,,,1,,
7693,,FL,1,26.789572,-80.082951
7695,,,1,,
7696,,PA,1,39.971674,-75.16539
7697,Envied Elite,AZ,0,33.3363718,-111.7281594
7698,,FL,1,26.70794,-80.0521826
7699,,FL,0,27.1014632,-82.4231983
7700,,,1,,
7701,,KS,1,39.2149223,-96.5093318
7702,Other,TX,1,28.4483384,-99.2484408
7703,Prosperous Parents,MD,0,39.4705231,-76.2423674
7705,,VA,1,38.8900115,-77.1310114
7706,,TN,1,35.3222723,-86.0660461
7707,Prosperous Parents,WA,1,47.2525605,-122.2099207
7708,Mid Town Millennials,FL,1,28.6389751,-81.3277793
7709,,AR,0,36.3299638,-94.08994
7710,Other,WA,1,46.403337,-117.050534
7711,Other,FL,1,28.4959313,-81.2934526
7713,Prosperous Parents,CA,1,38.6371063,-121.5123994
7714,Mature Money,NC,0,35.8793004,-80.8625351
7716,Settled in the City,NC,1,36.3459739,-79.9738884
7717,Envied Elite,PA,1,40.2805409,-75.3995089
7718,Mature Money,TN,1,36.5344078,-82.0777533
7719,Mature Money,IL,1,42.0920725,-87.9880418
7722,Prosperous Parents,NC,1,35.5802966,-77.9031977
7723,Mid Town Millennials,IL,0,41.8896286,-88.2845481
7725,Mid Town Millennials,CO,1,40.433797,-104.762202
7727,Mid Town Millennials,TX,1,30.1692193,-97.819948
7728,Prosperous Parents,NC,1,35.705887,-82.5402275
7730,,MS,1,30.44581,-89.1022573
7734,,FL,1,26.1289143,-80.139282
7735,Mid Town Millennials,AL,1,32.3564323,-86.260597
7736,,FL,0,27.2135649,-80.2069307
7737,,,0,,
7738,Settled in the City,NC,1,34.2497589,-77.8243376
7739,,,1,,
7740,,AZ,1,33.661609,-112.2917249
7741,,TN,1,35.9392165,-83.988769
7742,,MA,1,42.285866,-71.169429
7743,Mature Money,CA,1,37.0159307,-121.60725
7744,Mature Money,CA,1,37.5633524,-122.2629295
7745,Settled in the City,FL,1,28.5609698,-81.7240193
7746,Envied Elite,FL,1,,
7747,,MA,1,42.794682,-70.8575414
7748,,WI,1,44.4696175,-87.9833557
7749,Mature Money,CO,1,40.0018955,-105.2306697
7750,,,0,,
7751,,FL,1,28.8,-81.27
7752,,,1,,
7753,Mature Money,GA,1,34.0266971,-84.3429896
7754,,,0,,
7755,Settled in the City,MI,1,42.3232424,-85.5029767
7756,,CA,1,38.690762,-121.11645
7758,,,1,,
7760,Mature Money,VA,1,36.92647,-76.1842833
7761,Mature Money,MI,1,41.7992422,-86.0340571
7762,Mature Money,CA,1,38.423536,-122.914162
7763,,,1,,
7764,Envied Elite,MA,1,42.2520696,-71.0739886
7765,,,1,,
7766,,OR,1,44.9424212,-123.0611555
7767,,TX,0,30.3620992,-97.6546768
7769,Prosperous Parents,CA,0,33.964356,-117.6188049
7770,,NC,1,35.6776307,-78.8276685
7772,Mature Money,GA,1,34.9520784,-84.0692341
7773,Mature Money,CA,1,33.7521805,-118.1149424
7774,Prosperous Parents,CA,1,37.9233702,-121.7082122
7776,,AL,1,33.9141979,-88.2217163
7777,,,0,,
7778,Envied Elite,VA,1,38.906668,-77.220493
7780,Envied Elite,VA,1,38.906668,-77.220493
7781,Mid Town Millennials,CO,1,40.2627789,-106.8561653
7782,Settled in the City,MD,0,39.3288014,-76.3848763
7783,,FL,1,27.7713146,-82.646211
7784,Envied Elite,FL,1,27.9878694,-81.9463424
7785,Mature Money,WI,1,45.8897705,-89.9975509
7786,,,1,,
7787,,MD,1,39.6740832,-76.2384748
7788,Settled in the City,OR,1,43.3531842,-124.078232
7789,Mature Money,MA,1,42.129633,-72.818199
7790,,,0,,
7791,Settled in the City,DE,0,38.7332888,-75.3439735
7792,Settled in the City,FL,1,27.089873,-80.295609
7793,Prosperous Parents,GA,1,33.6469238,-83.6583183
7794,Prosperous Parents,CA,1,33.9778879,-117.7256541
7795,,FL,1,26.2231488,-80.1792675
7796,Envied Elite,CT,1,41.4468046,-72.8751093
7797,,WA,1,47.2442382,-122.6360556
7798,,OR,1,45.1552282,-122.8700345
7800,Prosperous Parents,NC,1,36.02218,-78.497204
7801,Envied Elite,NY,0,40.6750822,-73.6245765
7802,Mature Money,OR,0,42.523048,-123.001595
7803,,,1,,
7804,Settled in the City,NC,1,35.363444,-80.7983911
7807,,,1,,
7808,Mid Town Millennials,SC,1,32.4486783,-80.6128743
7809,,,0,,
7810,Other,FL,1,28.2072579,-81.2429872
7811,Mature Money,FL,1,30.3566628,-86.2238994
7813,,,1,,
7814,Mature Money,VA,0,37.7071952,-76.4419159
7815,,TX,1,,
7817,,FL,1,30.4086461,-86.6967328
7818,Mid Town Millennials,ID,1,47.661698,-116.6943511
7820,,KY,1,38.017091,-84.9063535
7821,Settled in the City,GA,1,34.8482057,-84.3600788
7822,,FL,1,28.4587183,-81.6249184
7823,,FL,1,29.6971674,-82.3655947
7824,,FL,1,24.9276558,-80.6246698
7825,Mature Money,AR,1,34.8316702,-92.4623656
7826,,FL,1,26.0887128,-80.1426403
7827,Other,MI,1,43.5924109,-83.8504328
7828,,TX,1,31.1117952,-97.9133063
7829,,VA,1,38.7633217,-77.1393461
7830,Mature Money,TX,1,29.0024834,-98.178071
7831,,UT,0,40.5730003,-111.9110721
7832,Settled in the City,MN,1,44.1616325,-92.1763372
7833,,,1,,
7834,Mature Money,FL,1,27.909041,-82.8372179
7835,,CA,1,37.5883032,-122.4728624
7837,,NJ,1,40.8517308,-74.1070888
7838,,,0,,
7840,Settled in the City,SC,0,33.913208,-81.1744268
7841,,,1,,
7842,Envied Elite,OH,1,41.485208,-81.895959
7844,,VA,1,37.4807886,-76.492839
7846,,AR,1,36.419752,-94.321673
7848,Mature Money,FL,0,27.4526136,-82.407836
7849,,NY,1,42.1286309,-77.9581825
7850,Envied Elite,ME,1,43.7844968,-70.1600821
7851,Mature Money,CO,0,39.623549,-104.871938
7852,,OH,1,39.1893081,-84.6668328
7853,,TN,1,35.8646267,-86.4494087
7854,Mature Money,MI,0,44.8594386,-85.6635148
7855,Mature Money,OH,1,41.5925745,-83.5816566
7856,Envied Elite,FL,1,28.4949307,-81.516568
7857,,WA,1,47.2086292,-121.99093
7858,,IL,0,38.712547,-89.3823037
7859,,,1,,
7860,,OH,1,41.4836412,-81.8326657
7861,Prosperous Parents,FL,1,28.0809525,-82.502209
7862,,PA-8,1,9.0131299,-79.467576
7864,Mature Money,OH,0,41.5688405,-82.8477565
7865,Prosperous Parents,WI,0,42.8685464,-89.5418392
7866,Prosperous Parents,TX,1,30.1514115,-97.7484819
7867,Mid Town Millennials,TN,1,36.0182937,-86.6827281
7869,Mid Town Millennials,CO,0,39.6077631,-104.8875595
7870,,PA,1,39.8395444,-79.3578201
7871,,VT,1,43.9113377,-73.0875865
7873,Mid Town Millennials,OH,1,40.036257,-83.1359129
7874,,NY,1,42.664992,-73.856566
7875,,WA,0,47.6797366,-122.3685907
7876,Prosperous Parents,MT,0,48.180689,-114.3322011
7881,Mature Money,SC,1,32.8101188,-79.9599694
7882,Prosperous Parents,TX,0,33.1412683,-97.0909854
7883,Envied Elite,OR,1,44.9279612,-123.0496801
7884,,CA,1,34.1414032,-118.2585553
7885,Mid Town Millennials,UT,1,41.1729302,-111.9638234
7886,,,1,,
7891,,WY,0,42.8482692,-106.3112691
7892,,FL,1,30.2533999,-85.6232308
7893,Mature Money,MI,1,42.398751,-85.3995434
7894,Other,FL,1,30.04063,-83.5448876
7895,,NC,0,35.9691128,-80.2099381
7896,,SC,1,32.7462495,-80.0457754
7898,,VA,0,36.9110677,-76.0661778
7899,,MA,1,42.2572094,-71.9164217
7901,Mature Money,WV,1,39.3034126,-80.2034809
7902,Envied Elite,IL,1,,
7903,Mid Town Millennials,TX,1,32.8738719,-97.0834823
7904,Prosperous Parents,KY,0,38.874935,-84.649454
7905,Settled in the City,CO,1,37.1582355,-107.8386953
7906,,,1,,
7908,Mid Town Millennials,MT,1,45.686794,-111.108798
7909,,SD,1,44.481587,-103.9319295
7911,,,1,,
7912,Envied Elite,TN,0,35.0844747,-89.7051597
7913,Envied Elite,PA,1,40.109529,-75.3016169
7915,Mature Money,NC,0,35.6082632,-82.5438835
7916,,FL,1,25.6803259,-80.3286002
7917,,,1,,
7919,,,1,,
7920,,,0,,
7922,,NC,1,35.766492,-78.6352857
7923,Mature Money,CT,0,41.6455464,-72.6072859
7924,,,1,,
7925,,,0,,
7926,Envied Elite,TX,1,33.0133521,-97.2533581
7927,,OR,1,45.4227296,-122.844606
7929,,MD,1,38.9808037,-77.1062889
7930,,TX,1,29.6960905,-98.0986776
7931,Mature Money,AL,1,31.7438689,-85.1262383
7932,Envied Elite,GA,1,34.1392202,-84.3358701
7933,Prosperous Parents,CA,1,38.3272641,-121.9596423
7934,,,1,,
7935,,,1,,
7936,,,1,,
7937,,,0,,
7938,,,1,,
7939,Mature Money,SC,1,33.4603177,-79.1192896
7940,Mature Money,ME,1,44.0167637,-70.9799068
7941,,,1,,
7942,,TX,1,29.5586099,-98.4038383
7943,Prosperous Parents,MO,1,37.3189577,-93.440547
7944,Mid Town Millennials,AL,0,33.2511755,-86.8406814
7946,Mature Money,FL,1,28.9588276,-81.2944846
7948,Settled in the City,WA,1,47.1946396,-121.9992565
7949,Envied Elite,OR,1,,
7950,,,1,,
7952,Mature Money,MI,1,43.0853327,-86.2093973
7960,Mid Town Millennials,FL,1,26.1989142,-81.799023
7961,,FL,1,28.6894987,-81.398469
7962,Prosperous Parents,TX,1,32.6010727,-97.0793802
7963,Prosperous Parents,FL,1,25.6870195,-80.4512743
7964,Settled in the City,MI,1,43.0916603,-86.2437581
7965,Prosperous Parents,CO,1,39.0237871,-104.8123117
7966,,FL,1,26.0185126,-81.6776308
7967,,UT,1,40.922044,-109.4259114
7968,Mature Money,TN,0,35.0581073,-85.1740398
7969,,FL,1,28.481248,-82.510801
7970,,ID,0,47.7685923,-116.7187538
7972,Mature Money,MI,1,43.9984369,-86.4521987
7973,Mature Money,SC,0,34.1231399,-81.2525286
7974,Mature Money,CA,1,36.6149326,-121.9134206
7975,Prosperous Parents,FL,1,27.577229,-82.5159835
7977,Envied Elite,TX,1,29.7665987,-95.4692211
7979,Mid Town Millennials,TN,1,36.093451,-86.633653
7980,Envied Elite,PA,1,40.1109326,-76.0758806
7981,,MI,1,45.2274833,-85.0234211
7982,Envied Elite,PA,0,40.1008009,-76.0901777
7983,Envied Elite,MA,1,42.5211153,-71.3676087
7984,,,1,,
7985,,TX,1,32.7698711,-96.7865865
7986,Mature Money,FL,1,26.2950739,-80.0871682
7987,,FL,1,30.2887407,-81.4090471
7988,,ME,1,44.2036275,-69.0711955
7989,Mid Town Millennials,NE,1,41.2423202,-95.9899916
7990,,TN,1,36.5972899,-87.3893094
7991,,,0,,
7993,Mid Town Millennials,FL,1,27.836314,-82.739034
7994,Prosperous Parents,FL,1,30.1111962,-81.5616779
7995,,,1,,
7996,,TX,1,32.9105711,-96.766297
7997,Prosperous Parents,AL,0,30.451359,-88.147117
7998,,,1,,
7999,,,1,,
8000,,CO,1,39.6588508,-104.9578231
8001,,,0,,
8002,Settled in the City,CO,1,39.3551556,-104.8372474
8003,Mid Town Millennials,FL,1,30.4879918,-86.4141235
8005,Envied Elite,TX,1,33.0826482,-96.7690151
8006,,,1,,
8007,,,1,,
8008,Settled in the City,NV,1,39.5140146,-119.8044597
8009,,FL,1,27.7819575,-82.7740621
8010,Envied Elite,AZ,1,33.5790181,-112.4020592
8011,Settled in the City,CA,1,35.681315,-120.600264
8014,Settled in the City,TX,0,27.7408611,-97.3846006
8015,Mature Money,NC,1,35.5113282,-81.0267687
8016,,,0,,
8017,,,1,,
8018,,,1,,
8020,Envied Elite,TX,1,30.462391,-95.501031
8021,,CO,0,39.7683665,-105.0390523
8022,,MS,1,30.4115651,-88.8239183
8023,Mature Money,CO,1,39.4674035,-107.2550723
8024,,,1,,
8025,Envied Elite,IL,1,41.9264677,-87.6592964
8026,,FL,0,30.3369198,-87.1187305
8027,,TX,1,29.7056854,-98.1382511
8029,Prosperous Parents,OH,1,39.8907206,-82.7554679
8030,Prosperous Parents,KS,1,37.6298655,-97.7757562
8031,Settled in the City,UT,1,37.1406464,-113.6536851
8032,,FL,1,30.7708664,-86.5738246
8033,,IA,1,41.5868967,-93.6430774
8034,Envied Elite,DC,0,38.951776,-77.0569636
8035,,MO,1,37.129007,-92.2610093
8037,Mature Money,TX,1,29.5181849,-98.4398646
8038,,,1,,
8040,,,0,,
8041,Mature Money,AR,1,36.0933246,-94.0973807
8042,Other,FL,1,30.5063197,-87.3229851
8043,,,1,,
8044,,HI,1,21.348102,-157.726796
8045,,OR,1,44.4080851,-122.653136
8047,,WA,1,47.6639193,-117.0892008
8049,,GA,1,31.1643601,-84.7224545
8050,Mature Money,CO,1,40.0116614,-105.0883256
8051,,NY,1,42.9352394,-73.8536683
8052,,,1,,
8053,Prosperous Parents,ID,1,42.5661262,-114.4611636
8054,Mature Money,FL,1,27.7227313,-82.6870303
8055,Envied Elite,TX,0,32.3336563,-97.4148791
8056,,,0,,
8057,Envied Elite,TX,1,29.6901183,-95.49005
8058,Prosperous Parents,MN,1,45.138735,-94.2269095
8060,,CT,1,41.7612044,-72.7424573
8061,,TX,1,30.417508,-97.7283884
8062,Mid Town Millennials,FL,0,28.550328,-81.3744428
8065,Mature Money,OH,0,41.6658293,-81.3257807
8066,Mature Money,NC,1,33.9212176,-78.133883
8067,Prosperous Parents,FL,1,30.1304409,-81.8628584
8068,,MN,1,44.0502056,-95.3760037
8069,Settled in the City,MI,1,46.5510989,-87.3931531
8070,,CA,1,33.5389042,-117.1243027
8071,,,1,,
8072,Envied Elite,MD,1,38.9604471,-77.1286293
8073,Mid Town Millennials,PA,1,40.1146392,-75.1552449
8074,,CO,1,39.9989274,-105.267985
8076,,CA,1,32.9616807,-117.0914133
8077,,NE,1,41.12,-100.77
8078,,,1,,
8079,,,1,,
8080,Prosperous Parents,MN,0,44.8036449,-93.1109794
8082,,NJ,1,41.0127629,-74.6551223
8083,,LA,1,29.7389337,-90.6730515
8085,,FL,1,,
8086,Mature Money,OR,1,42.5010198,-123.0857982
8087,Prosperous Parents,CO,1,38.9366715,-104.7300457
8088,,,1,,
8089,Prosperous Parents,MD,1,38.680195,-75.911175
8090,,WI,1,44.5167435,-89.5809003
8091,Mature Money,IA,1,41.59308,-93.6825829
8092,,,1,,
8093,,FL,1,29.6633355,-82.4326179
8094,,FL,0,26.5728218,-81.9768077
8095,,FL,1,30.3988577,-87.0034371
8096,,,1,,
8097,,WA,1,48.1515431,-122.2889567
8098,,NV,1,36.1010921,-115.2910742
8099,,,0,,
8100,Mature Money,FL,0,27.9856951,-81.6696382
8101,Mature Money,CA,1,38.5014672,-122.7537339
8103,Mid Town Millennials,OR,1,44.9627489,-123.0551177
8104,Other,MO,1,37.9934089,-91.2832179
8105,Mature Money,KS,1,38.9522599,-94.6364997
8106,Prosperous Parents,MO,1,38.4585223,-90.5103332
8107,Mid Town Millennials,WA,0,48.292884,-122.668081
8108,Mid Town Millennials,MN,1,46.804747,-92.0680185
8109,,AL,1,33.4306911,-86.7396729
8110,Mature Money,NJ,1,40.9938165,-74.1351672
8111,Mature Money,NJ,1,40.7975106,-74.5042819
8112,Prosperous Parents,IL,1,41.7093264,-88.4052082
8113,Mature Money,TX,1,30.6641627,-97.7736278
8114,Mid Town Millennials,TX,1,33.5260073,-102.0041432
8115,,AR,1,,
8116,,TX,1,32.814309,-96.7867998
8117,Prosperous Parents,FL,1,27.703468,-82.6532181
8118,Prosperous Parents,OH,1,41.3884528,-82.6633023
8119,Envied Elite,NY,1,40.9636066,-72.9792425
8120,Settled in the City,ND,1,48.204476,-101.3165046
8121,,CA,1,33.7206789,-118.042407
8122,Mature Money,NC,0,35.4525888,-80.9610728
8123,,MA,1,42.7138071,-73.1043183
8124,Prosperous Parents,MA,1,42.2244944,-71.8366342
8126,,CO,1,39.6434188,-105.0785493
8128,,CA,1,37.2909741,-120.4745169
8129,,CO,1,39.620419,-106.493562
8130,,IL,1,41.8930753,-87.6699475
8131,Mid Town Millennials,OR,1,44.0385627,-121.2591571
8132,Settled in the City,NC,1,35.2813798,-82.4370582
8134,Prosperous Parents,VT,1,44.4847187,-73.0565002
8135,,ID,1,43.5886636,-116.4170076
8138,Envied Elite,CT,1,41.0377237,-73.6017052
8141,Prosperous Parents,KY,1,37.4529069,-82.5069313
8142,Settled in the City,LA,1,30.1752871,-92.9197171
8143,,,0,,
8144,,,1,,
8146,Prosperous Parents,MA,0,42.0277388,-71.1653445
8147,,PA,1,40.4592104,-79.7690536
8148,Other,CA,1,33.7181755,-117.1519118
8149,,KS,1,37.594451,-97.3499031
8151,Prosperous Parents,CO,1,39.0983401,-108.4690797
8153,,FL,0,25.9788646,-80.1610543
8154,Mature Money,SC,1,35.0013712,-81.1012684
8155,Mature Money,AL,0,34.6736258,-86.4807591
8156,Envied Elite,TX,0,30.3380375,-97.8159121
8157,,PA,1,41.1132407,-75.7636079
8158,,,1,,
8159,,IN,1,39.1320567,-86.4471067
8160,,PA,1,,
8161,,,1,,
8162,Envied Elite,AL,1,33.484848,-86.7330999
8163,Mid Town Millennials,FL,1,28.3459855,-82.30982
8165,Other,CO,1,39.7560215,-105.0630032
8167,,WV,0,38.2176077,-80.8493774
8169,Prosperous Parents,IL,1,42.3646012,-88.0111017
8170,Envied Elite,OK,1,35.3449798,-97.5456917
8172,,,1,,
8174,Envied Elite,IN,1,39.9795014,-86.2116607
8176,Settled in the City,GA,1,30.8693035,-83.9368636
8178,Prosperous Parents,CA,1,33.7266993,-117.7580675
8179,,,1,,
8182,Settled in the City,MI,1,46.5510989,-87.3931531
8184,,,1,,
8185,,,0,,
8186,,,1,,
8187,,,1,,
8188,,,1,,
8190,,,1,,
8191,Settled in the City,VA,1,,
8193,Settled in the City,ID,0,47.5379603,-115.9890696
8194,Mid Town Millennials,TX,1,30.2000069,-97.6985423
8195,,TX,0,30.2531144,-97.7184482
8196,,,0,,
8197,Mature Money,FL,1,27.0725658,-80.2543696
8198,Mature Money,MD,1,39.013533,-76.449977
8199,Mature Money,CA,1,37.9892029,-120.3829561
8200,Mature Money,NM,1,35.2251255,-106.6864488
8202,,UT,0,41.7462634,-111.8290747
8204,Envied Elite,TX,1,29.7586824,-95.5967481
8205,,NJ,1,40.10831,-74.0781572
8208,,,1,,
8209,Mid Town Millennials,FL,1,29.1646425,-82.0632924
8211,,CA,1,34.0345534,-118.4855541
8212,Prosperous Parents,OK,1,,
8213,,,0,,
8214,,CT,1,41.5169077,-73.4730709
8215,,LA,1,30.0190592,-90.1565719
8216,,FL,1,30.3266013,-87.3872167
8217,Mature Money,IN,0,41.6821412,-86.9575001
8218,,NC,0,35.6580118,-81.3300142
8219,Envied Elite,NY,1,40.9498997,-73.7076515
8220,,,1,,
8221,,CA,0,38.5662502,-121.4737709
8222,Settled in the City,AL,1,30.5784834,-87.7415188
8223,,VA,1,37.5406339,-76.363525
8224,,MT,1,48.4646901,-115.8966758
8225,Mature Money,NY,1,42.8408125,-73.8655903
8228,Mature Money,MA,1,42.1749662,-71.0045884
8229,Settled in the City,CT,1,41.9246773,-71.8720721
8231,Mid Town Millennials,MA,1,42.3178015,-71.0534214
8233,Prosperous Parents,MI,0,43.165023,-83.1463265
8235,,TN,1,36.0704922,-88.8346655
8237,Mature Money,OR,1,42.1859196,-122.7048064
8238,Mature Money,CA,1,38.7428479,-121.3180839
8239,Mid Town Millennials,FL,1,28.7976392,-81.6226399
8240,Mature Money,MI,1,42.3873416,-82.9131511
8241,,AK,1,53.9013733,-166.530101
8242,Settled in the City,OR,1,44.987963,-122.7628371
8243,,FL,1,28.6508694,-81.3548128
8244,Mature Money,MA,0,42.1522028,-71.2420152
8246,Envied Elite,FL,0,27.7951167,-82.614365
8247,,ID,0,43.6273139,-116.1923913
8249,,TN,1,35.878619,-84.120159
8250,Mature Money,FL,0,27.249811,-82.478709
8251,Settled in the City,CT,1,41.9644347,-71.9846128
8252,,ID,0,43.6080622,-116.1871845
8253,,,1,,
8255,,,1,,
8256,Envied Elite,FL,1,28.1054595,-82.7142071
8257,Mature Money,NC,1,35.6580118,-81.3300142
8258,,,1,,
8259,,,1,,
8260,,CO,1,38.1680453,-107.71625
8261,Mid Town Millennials,RI,1,41.5924947,-71.448976
8262,Envied Elite,TN,1,,
8263,,,1,,
8264,,,1,,
8265,Settled in the City,TX,1,30.2075089,-97.9806118
8267,Mature Money,FL,1,27.9719597,-82.8240256
8268,Other,FL,1,27.8783242,-82.3640842
8269,,,1,,
8270,,,1,,
8271,,,1,,
8273,Mature Money,CT,1,41.2218137,-73.1035696
8274,Envied Elite,TX,1,30.1970179,-97.97936
8275,Envied Elite,WA,1,47.596353,-122.018579
8276,Mature Money,MI,1,44.7955957,-85.7468309
8278,,FL,1,30.4089971,-86.6667605
8279,Mature Money,FL,0,27.4214923,-82.6660025
8280,Settled in the City,PA,1,40.9266736,-75.3101297
8281,Mature Money,PA,1,40.0150162,-75.3273705
8282,Mid Town Millennials,CO,0,39.9944594,-104.7398666
8283,,FL,1,27.295268,-82.555289
8285,,AR,1,36.4890597,-94.2726193
8286,,,1,,
8287,,MI,1,42.627424,-83.475196
8289,,,1,,
8290,,,0,,
8291,,OR,1,,
8292,,,1,,
8293,,,0,,
8294,Mature Money,CA,1,34.159654,-118.4715701
8295,Mature Money,AZ,1,33.6754055,-112.2930522
8296,Mid Town Millennials,CA,0,33.2057604,-117.2402603
8297,Mature Money,NY,1,42.8267245,-73.9591725
8298,Settled in the City,NY,1,41.4986556,-73.9567159
8299,,,0,,
8300,,ME,1,44.3520015,-69.692376
